session_id,session_length,num_clicks,category_diversity,total_spent,bounce,click_sequence,exit_page,converted
23288,1,1,1,38,1,[1],1,0
23289,11,11,2,496,0,"[4, 1, 1, 4, 1, 1, 4, 4, 4, 1, 1]",1,0
23290,5,3,2,133,0,"[4, 4, 2]",4,1
23291,36,25,3,956,0,"[1, 1, 4, 3, 1, 4, 3, 1, 3, 3, 4, 4, 1, 4, 4, 1, 4, 3, 3, 4, 4, 4, 3, 1, 4]",3,1
23292,10,8,2,357,0,"[4, 4, 4, 4, 4, 1, 1, 4]",1,0
23293,41,32,4,1339,0,"[1, 3, 2, 4, 1, 4, 1, 4, 4, 4, 1, 4, 1, 3, 4, 3, 4, 4, 4, 3, 1, 3, 1, 3, 4, 4, 4, 1, 1, 4, 3, 1]",1,0
23294,12,10,3,359,0,"[4, 4, 1, 4, 1, 3, 4, 4, 1, 1]",4,1
23295,2,2,2,71,0,"[4, 1]",4,1
23296,47,39,4,1716,0,"[4, 3, 1, 1, 1, 1, 1, 4, 1, 4, 3, 1, 1, 2, 2, 4, 3, 1, 1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 3, 2, 3, 1, 3, 3, 4, 4, 1]",2,1
23297,4,4,2,176,0,"[4, 1, 1, 1]",4,1
23298,9,9,3,424,0,"[1, 1, 1, 1, 3, 1, 1, 2, 1]",3,1
23299,1,1,1,48,1,[3],3,0
23301,6,5,2,252,0,"[1, 1, 1, 2, 1]",2,1
23302,8,8,2,361,0,"[4, 4, 4, 2, 4, 4, 2, 2]",4,1
23303,1,1,1,38,1,[4],4,0
23304,2,2,1,103,0,"[1, 1]",1,0
23305,17,13,2,550,0,"[2, 2, 4, 2, 4, 4, 4, 4, 2, 2, 2, 2, 2]",4,1
23306,1,1,1,48,1,[3],3,0
23307,5,5,2,221,0,"[3, 2, 3, 3, 3]",2,1
23308,9,9,1,457,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
23309,3,3,1,128,0,"[1, 1, 1]",1,0
23310,4,4,2,166,0,"[1, 1, 3, 1]",3,1
23311,2,1,1,43,1,[3],3,0
23312,1,1,1,52,1,[3],3,0
23313,13,12,2,455,0,"[4, 1, 1, 1, 4, 1, 1, 1, 4, 4, 4, 4]",4,1
23314,7,5,1,271,0,"[2, 2, 2, 2, 2]",2,1
23315,11,7,3,274,0,"[2, 3, 2, 3, 3, 3, 1]",2,1
23316,15,12,1,588,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
23317,1,1,1,43,1,[2],2,0
23318,5,3,2,138,0,"[1, 2, 2]",1,0
23319,18,14,3,673,0,"[4, 3, 1, 1, 1, 3, 4, 1, 3, 1, 4, 1, 4, 4]",4,1
23320,8,8,2,304,0,"[3, 4, 4, 3, 4, 4, 4, 4]",4,1
23321,21,17,2,666,0,"[3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4]",3,1
23322,36,26,3,999,0,"[4, 4, 1, 4, 4, 3, 1, 3, 1, 4, 1, 4, 4, 4, 3, 3, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4]",4,1
23323,9,7,2,343,0,"[2, 1, 2, 2, 2, 2, 1]",1,0
23324,26,24,3,1057,0,"[4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 2, 2, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4]",2,1
23325,1,1,1,67,1,[2],2,0
23327,8,8,1,400,0,"[2, 2, 2, 2, 2, 2, 2, 2]",2,1
23328,3,2,1,129,0,"[2, 2]",2,1
23329,75,61,4,2619,0,"[1, 3, 3, 3, 1, 1, 1, 2, 3, 1, 1, 2, 1, 3, 4, 2, 3, 1, 4, 1, 3, 1, 3, 4, 2, 1, 3, 3, 2, 3, 1, 1, 4, 2, 4, 1, 1, 2, 1, 2, 1, 1, 1, 3, 3, 1, 3, 3, 1, 4, 1, 4, 1, 2, 3, 2, 2, 3, 4, 2, 3]",1,0
23330,4,4,2,200,0,"[1, 1, 2, 2]",1,0
23331,3,2,1,71,0,"[1, 1]",1,0
23333,1,1,1,33,1,[4],4,0
23334,8,7,2,280,0,"[3, 3, 1, 3, 1, 3, 3]",3,1
23335,4,4,1,243,0,"[2, 2, 2, 2]",2,1
23336,1,1,1,62,1,[1],1,0
23337,4,4,3,204,0,"[2, 1, 2, 3]",1,0
23338,11,9,3,359,0,"[1, 1, 4, 3, 3, 1, 3, 3, 3]",1,0
23339,9,7,1,323,0,"[1, 1, 1, 1, 1, 1, 1]",1,0
23340,1,1,1,57,1,[2],2,0
23341,6,6,2,264,0,"[1, 1, 3, 1, 3, 1]",3,1
23342,22,20,4,943,0,"[1, 4, 1, 4, 1, 4, 1, 2, 4, 1, 2, 4, 4, 4, 2, 1, 1, 1, 3, 1]",4,1
23345,2,2,1,114,0,"[2, 2]",2,1
23347,2,2,1,110,0,"[2, 2]",2,1
23348,3,3,1,177,0,"[1, 1, 1]",1,0
23349,7,7,2,286,0,"[3, 3, 1, 3, 3, 1, 1]",3,1
23350,44,36,3,1347,0,"[3, 4, 3, 3, 4, 4, 4, 2, 3, 4, 4, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4]",3,1
23351,2,2,1,81,0,"[1, 1]",1,0
23352,5,5,1,248,0,"[3, 3, 3, 3, 3]",3,1
23353,7,5,1,205,0,"[4, 4, 4, 4, 4]",4,1
23354,3,3,1,172,0,"[2, 2, 2]",2,1
23355,16,11,4,530,0,"[3, 2, 2, 2, 2, 3, 2, 4, 1, 2, 1]",4,1
23356,2,1,1,33,1,[1],1,0
23357,2,1,1,48,1,[3],3,0
23358,5,5,2,272,0,"[2, 1, 1, 2, 1]",1,0
23359,13,11,2,481,0,"[3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3]",3,1
23360,1,1,1,62,1,[1],1,0
23361,32,24,3,1040,0,"[1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1]",3,1
23362,5,3,1,124,0,"[1, 1, 1]",1,0
23363,6,6,3,231,0,"[3, 2, 2, 1, 1, 1]",3,1
23364,2,2,1,114,0,"[2, 2]",2,1
23365,10,10,2,394,0,"[3, 3, 3, 3, 3, 1, 3, 3, 3, 3]",3,1
23366,16,14,2,564,0,"[4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4]",4,1
23367,8,8,2,349,0,"[1, 1, 3, 1, 3, 3, 3, 1]",1,0
23368,1,1,1,38,1,[4],4,0
23369,1,1,1,48,1,[3],3,0
23370,18,13,1,681,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
23371,6,6,2,263,0,"[3, 3, 4, 3, 3, 3]",4,1
23372,14,10,3,457,0,"[3, 1, 2, 2, 2, 2, 2, 2, 3, 1]",1,0
23373,4,4,1,142,0,"[3, 3, 3, 3]",3,1
23374,13,9,1,485,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
23375,23,19,3,817,0,"[3, 3, 1, 1, 1, 3, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 1, 3, 4]",4,1
23376,1,1,1,52,1,[2],2,0
23377,1,1,1,28,1,[3],3,0
23378,12,8,3,279,0,"[1, 4, 2, 4, 4, 4, 4, 4]",2,1
23379,2,2,1,76,0,"[1, 1]",1,0
23380,21,19,3,752,0,"[3, 4, 4, 1, 4, 3, 4, 1, 4, 4, 4, 4, 1, 3, 3, 3, 4, 3, 4]",4,1
23381,2,2,1,71,0,"[1, 1]",1,0
23382,10,7,3,352,0,"[3, 2, 3, 2, 2, 1, 3]",3,1
23383,108,81,3,3582,0,"[3, 2, 3, 2, 2, 2, 1, 2, 3, 3, 3, 2, 3, 3, 1, 3, 2, 2, 1, 1, 2, 2, 3, 2, 3, 3, 1, 3, 1, 2, 3, 2, 3, 1, 2, 1, 1, 3, 2, 3, 1, 3, 1, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 1, 1, 1, 3, 3, 3, 2, 2, 3, 3, 1, 3, 3, 1]",3,1
23384,1,1,1,28,1,[3],3,0
23385,19,14,3,636,0,"[1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 4, 1]",4,1
23386,2,1,1,38,1,[1],1,0
23387,3,3,2,124,0,"[3, 2, 2]",2,1
23388,7,6,3,238,0,"[4, 3, 1, 3, 3, 4]",4,1
23389,1,1,1,43,1,[1],1,0
23390,4,3,1,94,0,"[4, 4, 4]",4,1
23391,5,5,1,263,0,"[1, 1, 1, 1, 1]",1,0
23392,8,7,2,320,0,"[4, 1, 1, 4, 1, 1, 1]",4,1
23394,6,5,1,243,0,"[2, 2, 2, 2, 2]",2,1
23395,19,18,3,829,0,"[2, 2, 2, 2, 1, 4, 4, 2, 4, 4, 4, 4, 4, 2, 4, 4, 2, 4]",1,0
23396,4,3,1,196,0,"[2, 2, 2]",2,1
23397,2,2,1,115,0,"[2, 2]",2,1
23398,44,32,3,1443,0,"[3, 1, 3, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 3, 1, 1, 1, 2]",1,0
23399,26,25,4,1146,0,"[1, 2, 1, 2, 3, 2, 1, 3, 1, 4, 1, 4, 2, 4, 2, 1, 1, 3, 4, 1, 1, 3, 1, 2, 1]",4,1
23400,2,1,1,38,1,[1],1,0
23401,6,6,1,290,0,"[2, 2, 2, 2, 2, 2]",2,1
23402,1,1,1,43,1,[4],4,0
23403,15,12,3,538,0,"[3, 1, 3, 2, 1, 2, 2, 3, 3, 3, 3, 2]",3,1
23405,2,2,1,122,0,"[1, 1]",1,0
23406,4,4,2,149,0,"[2, 3, 3, 3]",3,1
23407,30,27,4,1127,0,"[4, 3, 3, 1, 4, 4, 1, 4, 4, 4, 3, 3, 4, 3, 1, 3, 1, 1, 4, 3, 4, 2, 1, 4, 4, 3, 4]",2,1
23408,4,3,3,157,0,"[2, 3, 1]",2,1
23409,1,1,1,28,1,[1],1,0
23410,2,2,1,76,0,"[1, 1]",1,0
23411,1,1,1,38,1,[2],2,0
23412,7,5,1,174,0,"[3, 3, 3, 3, 3]",3,1
23413,9,7,1,324,0,"[1, 1, 1, 1, 1, 1, 1]",1,0
23414,10,6,3,274,0,"[1, 2, 3, 1, 1, 3]",2,1
23415,4,4,1,220,0,"[2, 2, 2, 2]",2,1
23416,3,2,2,91,0,"[3, 1]",3,1
23417,6,6,3,281,0,"[4, 1, 3, 4, 3, 4]",4,1
23418,4,2,2,90,0,"[1, 3]",3,1
23419,1,1,1,43,1,[1],1,0
23420,1,1,1,33,1,[1],1,0
23421,2,2,1,71,0,"[1, 1]",1,0
23422,13,13,4,544,0,"[4, 4, 2, 1, 3, 4, 4, 1, 1, 4, 4, 4, 3]",2,1
23423,2,2,2,119,0,"[1, 3]",3,1
23424,5,5,2,190,0,"[4, 3, 3, 3, 4]",3,1
23425,6,5,1,262,0,"[2, 2, 2, 2, 2]",2,1
23428,2,2,1,119,0,"[2, 2]",2,1
23429,4,3,1,99,0,"[4, 4, 4]",4,1
23430,5,5,2,155,0,"[1, 3, 3, 1, 1]",1,0
23431,1,1,1,38,1,[4],4,0
23432,6,6,2,356,0,"[1, 1, 1, 1, 2, 1]",2,1
23434,1,1,1,43,1,[2],2,0
23435,19,17,4,746,0,"[2, 2, 2, 2, 1, 3, 2, 4, 2, 2, 2, 2, 2, 1, 4, 2, 4]",2,1
23436,2,1,1,33,1,[4],4,0
23437,12,9,1,443,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
23438,6,5,2,249,0,"[1, 1, 3, 1, 1]",3,1
23439,1,1,1,48,1,[3],3,0
23440,3,2,1,100,0,"[1, 1]",1,0
23441,8,6,1,228,0,"[4, 4, 4, 4, 4, 4]",4,1
23442,8,7,2,295,0,"[3, 1, 1, 3, 3, 3, 3]",1,0
23443,32,28,3,1367,0,"[1, 1, 3, 3, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 1, 1, 2, 3, 3, 1, 3, 1, 1, 3, 1, 3, 2, 2]",3,1
23444,25,18,1,619,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
23445,1,1,1,38,1,[4],4,0
23446,7,6,2,312,0,"[2, 1, 1, 1, 1, 2]",2,1
23447,2,2,2,76,0,"[3, 1]",3,1
23448,8,6,3,252,0,"[2, 1, 1, 3, 2, 1]",1,0
23449,2,2,2,90,0,"[3, 1]",3,1
23450,14,11,1,463,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3,1
23451,3,3,1,167,0,"[2, 2, 2]",2,1
23452,6,4,2,171,0,"[3, 3, 2, 2]",3,1
23453,6,5,1,204,0,"[1, 1, 1, 1, 1]",1,0
23454,4,2,1,81,0,"[4, 4]",4,1
23455,3,3,2,121,0,"[3, 1, 3]",1,0
23456,2,1,1,43,1,[1],1,0
23457,10,10,2,486,0,"[2, 2, 2, 2, 2, 4, 2, 2, 2, 2]",4,1
23458,3,3,2,138,0,"[4, 2, 2]",2,1
23459,10,10,3,438,0,"[2, 1, 3, 3, 1, 3, 1, 3, 2, 3]",3,1
23460,13,11,2,407,0,"[4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4]",4,1
23461,8,8,3,385,0,"[2, 1, 1, 4, 4, 4, 2, 1]",4,1
23462,9,6,2,228,0,"[4, 4, 3, 4, 4, 4]",4,1
23463,10,10,4,440,0,"[3, 4, 4, 2, 4, 3, 1, 1, 1, 4]",4,1
23464,8,5,3,272,0,"[1, 3, 3, 2, 3]",2,1
23466,3,1,1,43,1,[4],4,0
23467,23,18,3,739,0,"[4, 4, 1, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4]",3,1
23468,3,3,2,113,0,"[2, 1, 1]",1,0
23469,4,4,1,219,0,"[2, 2, 2, 2]",2,1
23470,1,1,1,62,1,[1],1,0
23471,3,3,2,123,0,"[2, 1, 1]",2,1
23472,13,11,2,519,0,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",2,1
23473,1,1,1,62,1,[1],1,0
23474,3,2,2,134,0,"[2, 1]",2,1
23475,1,1,1,38,1,[1],1,0
23476,8,7,3,313,0,"[4, 1, 4, 2, 2, 4, 2]",2,1
23477,2,2,1,110,0,"[1, 1]",1,0
23478,4,4,3,146,0,"[3, 3, 1, 4]",3,1
23480,10,9,3,395,0,"[4, 3, 3, 1, 1, 1, 3, 1, 3]",4,1
23481,21,19,3,947,0,"[1, 2, 2, 1, 2, 2, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1]",2,1
23482,5,5,3,233,0,"[1, 2, 2, 2, 4]",2,1
23483,1,1,1,57,1,[2],2,0
23484,1,1,1,43,1,[1],1,0
23485,1,1,1,43,1,[1],1,0
23486,7,5,2,219,0,"[1, 1, 1, 1, 4]",4,1
23487,2,2,1,71,0,"[4, 4]",4,1
23488,5,4,2,135,0,"[3, 3, 4, 4]",4,1
23489,23,16,3,607,0,"[4, 3, 3, 3, 3, 4, 3, 4, 1, 4, 4, 4, 3, 4, 4, 3]",3,1
23490,3,2,1,90,0,"[1, 1]",1,0
23491,20,14,4,498,0,"[4, 2, 3, 4, 4, 3, 2, 4, 4, 2, 4, 1, 4, 1]",4,1
23492,7,7,3,339,0,"[2, 2, 4, 2, 3, 2, 2]",2,1
23493,12,11,1,637,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
23494,1,1,1,33,1,[3],3,0
23495,3,2,1,71,0,"[1, 1]",1,0
23496,4,4,2,161,0,"[4, 4, 1, 4]",4,1
23497,4,4,3,166,0,"[3, 1, 2, 3]",3,1
23498,3,3,3,123,0,"[3, 2, 4]",3,1
23499,3,3,2,128,0,"[1, 4, 4]",1,0
23500,7,5,1,219,0,"[2, 2, 2, 2, 2]",2,1
23501,7,6,2,314,0,"[1, 1, 1, 2, 1, 1]",2,1
23502,3,2,1,90,0,"[2, 2]",2,1
23503,6,4,2,200,0,"[2, 4, 2, 2]",4,1
23504,33,28,2,1479,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 1, 1]",1,0
23505,16,11,3,508,0,"[3, 2, 3, 3, 2, 1, 3, 3, 1, 2, 1]",3,1
23506,4,4,1,176,0,"[1, 1, 1, 1]",1,0
23507,7,6,1,284,0,"[1, 1, 1, 1, 1, 1]",1,0
23508,1,1,1,62,1,[1],1,0
23509,2,2,1,71,0,"[1, 1]",1,0
23510,1,1,1,62,1,[1],1,0
23511,11,11,4,509,0,"[2, 1, 4, 4, 3, 1, 1, 4, 1, 1, 4]",4,1
23512,3,2,2,86,0,"[4, 2]",4,1
23513,4,3,2,167,0,"[2, 1, 1]",2,1
23514,1,1,1,62,1,[1],1,0
23515,9,8,2,303,0,"[4, 4, 3, 4, 4, 4, 3, 4]",3,1
23516,15,13,1,474,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
23517,1,1,1,57,1,[2],2,0
23518,1,1,1,43,1,[1],1,0
23519,18,16,4,765,0,"[1, 1, 1, 4, 4, 3, 3, 1, 1, 4, 1, 1, 1, 2, 1, 2]",3,1
23520,1,1,1,43,1,[1],1,0
23521,8,6,3,281,0,"[4, 2, 4, 4, 2, 3]",4,1
23523,1,1,1,48,1,[3],3,0
23524,25,20,3,987,0,"[1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]",1,0
23525,12,10,2,414,0,"[3, 3, 2, 3, 3, 2, 3, 2, 3, 3]",3,1
23526,23,20,3,875,0,"[3, 2, 2, 2, 2, 2, 2, 3, 1, 1, 2, 3, 1, 2, 1, 2, 3, 2, 3, 1]",2,1
23527,16,15,3,673,0,"[1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 3, 3, 4, 4]",4,1
23528,1,1,1,38,1,[1],1,0
23530,10,8,3,347,0,"[4, 4, 2, 2, 4, 4, 1, 4]",4,1
23531,11,9,2,409,0,"[1, 3, 3, 1, 1, 1, 1, 1, 1]",3,1
23532,27,24,1,1206,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
23533,4,4,2,215,0,"[2, 1, 1, 2]",1,0
23534,3,3,2,119,0,"[1, 1, 3]",3,1
23535,16,13,3,604,0,"[4, 1, 2, 4, 2, 4, 2, 4, 1, 1, 2, 4, 1]",4,1
23536,4,3,1,104,0,"[4, 4, 4]",4,1
23537,1,1,1,28,1,[1],1,0
23538,3,3,2,99,0,"[3, 4, 3]",3,1
23539,3,3,1,134,0,"[4, 4, 4]",4,1
23540,23,17,4,797,0,"[4, 2, 4, 3, 2, 4, 4, 2, 2, 2, 4, 2, 4, 2, 2, 1, 3]",4,1
23541,1,1,1,62,1,[2],2,0
23542,6,6,2,222,0,"[4, 4, 3, 4, 4, 4]",4,1
23543,1,1,1,62,1,[2],2,0
23544,7,5,3,180,0,"[3, 3, 1, 1, 4]",1,0
23545,1,1,1,43,1,[4],4,0
23546,3,2,1,90,0,"[3, 3]",3,1
23547,3,3,2,119,0,"[1, 4, 4]",4,1
23548,3,3,2,114,0,"[4, 2, 4]",2,1
23549,5,5,1,287,0,"[1, 1, 1, 1, 1]",1,0
23550,41,29,2,1079,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4]",3,1
23551,5,4,2,156,0,"[4, 2, 4, 4]",4,1
23552,4,4,1,166,0,"[1, 1, 1, 1]",1,0
23553,1,1,1,33,1,[3],3,0
23554,1,1,1,38,1,[2],2,0
23555,4,3,2,147,0,"[1, 2, 2]",1,0
23556,1,1,1,38,1,[2],2,0
23558,3,3,1,139,0,"[3, 3, 3]",3,1
23559,3,2,1,90,0,"[2, 2]",2,1
23560,1,1,1,23,1,[3],3,0
23561,2,2,1,129,0,"[2, 2]",2,1
23562,2,2,1,71,0,"[3, 3]",3,1
23563,10,8,2,351,0,"[4, 1, 4, 1, 4, 4, 1, 1]",4,1
23564,1,1,1,57,1,[3],3,0
23565,8,5,2,292,0,"[1, 1, 1, 3, 1]",3,1
23566,3,3,2,139,0,"[3, 4, 3]",4,1
23567,3,3,2,191,0,"[2, 1, 2]",2,1
23568,3,2,1,115,0,"[1, 1]",1,0
23569,11,8,2,284,0,"[4, 4, 4, 4, 4, 4, 3, 4]",4,1
23570,1,1,1,38,1,[4],4,0
23571,10,9,3,444,0,"[3, 3, 1, 4, 1, 4, 3, 1, 4]",4,1
23572,10,6,2,278,0,"[3, 3, 1, 3, 3, 3]",3,1
23573,3,2,2,110,0,"[4, 2]",2,1
23574,4,4,2,210,0,"[1, 1, 2, 1]",1,0
23575,3,2,2,85,0,"[2, 1]",2,1
23576,24,20,3,773,0,"[4, 3, 1, 4, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4, 4, 1, 1, 3, 3, 1]",4,1
23577,3,3,1,124,0,"[1, 1, 1]",1,0
23578,1,1,1,28,1,[3],3,0
23579,14,12,1,478,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
23580,10,9,3,316,0,"[3, 1, 3, 1, 3, 1, 4, 3, 3]",4,1
23581,22,16,4,771,0,"[4, 4, 2, 4, 4, 2, 4, 1, 1, 2, 2, 3, 1, 2, 4, 3]",2,1
23582,6,3,3,167,0,"[4, 2, 1]",1,0
23583,4,4,1,172,0,"[4, 4, 4, 4]",4,1
23584,5,4,1,186,0,"[1, 1, 1, 1]",1,0
23585,89,72,4,2988,0,"[3, 3, 3, 2, 4, 3, 3, 4, 3, 2, 3, 1, 4, 2, 3, 3, 2, 4, 4, 3, 3, 4, 3, 4, 1, 3, 4, 3, 1, 4, 4, 3, 3, 3, 1, 3, 3, 4, 4, 3, 3, 3, 2, 2, 4, 3, 2, 4, 2, 3, 4, 1, 3, 3, 3, 2, 3, 4, 3, 4, 3, 4, 3, 3, 3, 4, 1, 3, 2, 4, 3, 4]",4,1
23586,2,2,2,86,0,"[3, 2]",2,1
23587,1,1,1,28,1,[3],3,0
23588,2,2,2,76,0,"[3, 1]",1,0
23589,1,1,1,67,1,[2],2,0
23590,5,4,1,172,0,"[3, 3, 3, 3]",3,1
23591,2,1,1,48,1,[2],2,0
23592,6,6,2,267,0,"[4, 4, 1, 4, 4, 4]",4,1
23593,23,22,3,1000,0,"[3, 3, 2, 1, 3, 3, 1, 1, 1, 3, 3, 3, 2, 1, 2, 3, 3, 1, 2, 1, 1, 1]",1,0
23594,1,1,1,38,1,[2],2,0
23595,12,10,2,570,0,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",3,1
23596,28,20,3,889,0,"[2, 1, 3, 3, 1, 2, 3, 2, 3, 2, 3, 1, 3, 2, 3, 2, 3, 3, 3, 2]",3,1
23597,11,8,2,342,0,"[1, 4, 1, 1, 1, 4, 1, 1]",4,1
23598,3,3,2,84,0,"[3, 3, 4]",4,1
23599,5,4,1,210,0,"[1, 1, 1, 1]",1,0
23600,2,2,1,105,0,"[1, 1]",1,0
23601,2,2,2,76,0,"[4, 3]",4,1
23602,1,1,1,62,1,[2],2,0
23603,2,2,1,109,0,"[2, 2]",2,1
23604,1,1,1,43,1,[1],1,0
23605,13,11,1,456,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
23606,2,2,1,66,0,"[3, 3]",3,1
23607,7,5,2,195,0,"[4, 4, 4, 4, 1]",4,1
23608,1,1,1,48,1,[3],3,0
23609,1,1,1,23,1,[4],4,0
23610,2,2,1,105,0,"[1, 1]",1,0
23611,6,6,3,286,0,"[4, 1, 4, 1, 2, 2]",1,0
23612,1,1,1,28,1,[4],4,0
23613,8,8,3,413,0,"[4, 1, 2, 2, 2, 1, 1, 2]",2,1
23614,4,4,2,152,0,"[1, 2, 1, 1]",1,0
23615,9,7,2,280,0,"[2, 1, 1, 1, 1, 1, 1]",2,1
23616,1,1,1,28,1,[1],1,0
23617,6,5,2,205,0,"[3, 3, 4, 4, 3]",3,1
23618,1,1,1,43,1,[1],1,0
23619,2,2,1,71,0,"[4, 4]",4,1
23620,5,5,1,236,0,"[1, 1, 1, 1, 1]",1,0
23621,2,1,1,55,1,[3],3,0
23622,10,10,2,433,0,"[3, 3, 1, 3, 3, 3, 1, 3, 3, 1]",1,0
23623,3,3,1,119,0,"[4, 4, 4]",4,1
23624,7,6,3,242,0,"[1, 2, 3, 3, 1, 1]",3,1
23625,3,2,1,81,0,"[4, 4]",4,1
23626,12,11,2,493,0,"[1, 3, 3, 1, 3, 1, 3, 1, 1, 1, 3]",3,1
23627,1,1,1,62,1,[2],2,0
23628,11,9,3,343,0,"[2, 4, 3, 4, 4, 4, 3, 4, 4]",4,1
23629,11,9,2,539,0,"[1, 2, 2, 2, 2, 2, 2, 2, 2]",1,0
23630,1,1,1,57,1,[2],2,0
23631,2,2,1,76,0,"[4, 4]",4,1
23632,10,6,3,266,0,"[3, 1, 3, 2, 2, 2]",2,1
23633,3,1,1,33,1,[4],4,0
23634,26,21,3,945,0,"[2, 4, 2, 1, 4, 2, 1, 4, 2, 1, 2, 1, 4, 2, 2, 2, 1, 4, 4, 2, 2]",4,1
23635,21,19,3,905,0,"[1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 1, 1, 1, 3, 3, 1, 2, 1]",3,1
23636,6,6,2,218,0,"[3, 3, 1, 3, 1, 3]",1,0
23637,5,4,2,117,0,"[4, 4, 3, 3]",4,1
23638,5,5,2,204,0,"[1, 1, 1, 1, 4]",4,1
23639,2,2,1,71,0,"[1, 1]",1,0
23640,1,1,1,38,1,[4],4,0
23641,6,6,3,247,0,"[4, 3, 3, 1, 4, 1]",4,1
23642,1,1,1,43,1,[4],4,0
23643,2,2,1,86,0,"[1, 1]",1,0
23644,2,2,2,90,0,"[1, 3]",3,1
23645,14,12,2,571,0,"[4, 4, 4, 3, 3, 4, 3, 3, 4, 4, 3, 3]",3,1
23646,9,8,4,322,0,"[2, 2, 3, 4, 1, 3, 4, 3]",4,1
23647,1,1,1,43,1,[1],1,0
23648,6,6,2,190,0,"[3, 3, 3, 3, 4, 3]",3,1
23649,12,8,4,327,0,"[1, 1, 1, 1, 4, 2, 3, 4]",4,1
23650,10,10,2,403,0,"[1, 3, 3, 3, 3, 1, 3, 3, 3, 3]",3,1
23651,4,2,2,85,0,"[1, 2]",2,1
23652,12,11,2,538,0,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2]",3,1
23653,7,5,2,219,0,"[1, 4, 1, 1, 4]",4,1
23654,38,28,3,1386,0,"[2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 2, 1, 3, 2, 1, 1, 3, 3, 3, 1, 1, 1, 1, 2, 1, 3, 1, 1]",1,0
23655,2,2,2,95,0,"[3, 4]",3,1
23656,1,1,1,62,1,[2],2,0
23657,2,2,1,104,0,"[3, 3]",3,1
23658,2,1,1,43,1,[1],1,0
23659,3,3,1,162,0,"[1, 1, 1]",1,0
23660,5,4,1,162,0,"[4, 4, 4, 4]",4,1
23661,19,18,2,718,0,"[4, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4]",2,1
